time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,3.90392333881,-1.61591931541,22.2667711463,6.19283849051,6.04571800574,0.0,3.74689793277,-1.65150876717,5.52787789584,0.0171711013998,-0.0809188474454,0.0,422.71811201879785,423.19682976355006,422.766505392819,423.8284775823345
3.660000000000003,4.13281379283,-1.71665834413,22.5984183221,6.19388808733,6.04046625404,0.0,3.8830687673,-1.70636676142,5.5267035286,0.018129937909,-0.105966322332,0.0,450.33104988174495,448.293331876576,447.7803455857387,447.858280613743
3.720000000000003,4.36960188883,-1.82054819809,22.9285671345,6.19514013906,6.03387249948,0.0,4.01029577971,-1.75655408418,5.47814924929,0.025846082728,-0.119208507394,0.0,433.82589825890284,432.7011544069182,433.8838241802922,434.53130933231216
3.780000000000003,4.61519053989,-1.92780022357,23.2599662008,6.19659513912,6.02642246023,0.0,4.17642682158,-1.81830881288,5.56752312827,0.0208502374201,-0.136591148818,0.0,478.80802311022,477.47044345432755,478.1268205119689,477.7460057995945
3.840000000000003,4.87070750869,-2.03867369173,23.5960256586,6.19852028867,6.01778210448,0.0,4.34133686443,-1.8772686623,5.63356059777,0.048282735471,-0.166037543779,0.0,473.60838763006797,471.3188361903862,472.3050345435161,474.41680554757886
3.900000000000003,5.13523563621,-2.1527253199,23.9322133331,6.20156697743,6.00781991199,0.0,4.47696013436,-1.92424212841,5.57251341927,0.0553509470908,-0.166034539457,0.0,434.08389924098833,434.05709585427485,433.48807781447186,434.0834781953278
3.960000000000003,5.40953854556,-2.26997421458,24.2699489708,6.206438652,5.99795272133,0.0,4.6671090414,-1.98354450879,5.68406895231,0.108935016593,-0.161468364865,0.0,488.6603013560596,488.97752150374805,487.4833128819624,491.4756997863528
4.020000000000002,5.69441630822,-2.39041352375,24.6108816466,6.21259510789,5.98810831545,0.0,4.82945432619,-2.03055596412,5.67981906848,0.0853170232655,-0.169863177064,0.0,456.75869989856517,456.06356415770415,455.9785167740001,454.09597123221545
4.080000000000001,5.98971374763,-2.51369710983,24.9532374529,6.21736108254,5.97854503051,0.0,5.01439094353,-2.07840536382,5.73108958696,0.0638234839156,-0.144024580209,0.0,473.78800237929596,475.74800389147646,475.0708055156301,473.4239722683438
4.14,6.29465384432,-2.6394394557,25.2935480521,6.22152332792,5.96960118048,0.0,5.15086079024,-2.11278119608,5.61276467046,0.0786325733306,-0.161745564209,0.0,421.0863355215878,419.52746950914553,420.150307160564,421.43655268700843
4.199999999999998,6.6098149872,-2.76755033922,25.6326426006,6.22568564538,5.96137974644,0.0,5.3549352776,-2.1571063221,5.68925821056,0.0349978274456,-0.109965092554,0.0,481.77174153349574,485.6542465115977,486.0453140579084,482.7660156014487
4.259999999999997,6.9354323268,-2.8979278171,25.970580985,6.22752685464,5.95453241531,0.0,5.4993758609,-2.18871512027,5.57551780323,0.0202553749111,-0.124090281132,0.0,424.91935795036426,423.693907461513,424.7214120140249,423.4550841760447
